customer_id,city,age,gender,monthly_income,plan_type,tenure_months,monthly_recharge_amount,data_usage_gb,call_minutes_used,sms_count,number_of_complaints,complaint_resolved,network_type,device_brand,device_price_range,avg_monthly_bill,late_payment_count,contract_type,customer_service_calls,international_roaming_used,value_added_services_count,satisfaction_score,app_usage_hours_per_week,social_media_usage_hours,streaming_service_used,number_of_family_lines,payment_method,signup_date,churn
CUST00366,Pune,71.0,male,27000.0,Prepaid,4.0,282.54,4.08,701.0,35.0,6.0,Yes,4G,Xiaomi,High (25k-60k),293.31,1.0,With Contract,4.0,No,1.0,,3.4,2.2,No,2.0,Net Banking,2021-10-07,Yes
CUST01006,Thane,,Male,21000.0,Prepaid,32.0,258.24,3.6,677.0,23.0,4.0,No,4G,Oppo,Mid (10k-25k),329.58,1.0,No Contract,4.0,No,1.0,4.0,10.4,7.1,Yes,0.0,Wallet,25-05-2023,No
CUST01144,nagpur,52.0,Female,86800.0,Postpaid,26.0,109.14,1.92,672.0,24.0,2.0,yes,4G,Xiaomi,Premium (>60k),134.36,1.0,No Contract,3.0,No,2.0,4.0,0.4,2.9,No,0.0,Cash,11/28/2023,No
CUST01485,pune,50.0,Female,52700.0,Prepaid,14.0,154.39,,717.0,25.0,0.0,N/A,?,Samsung,Low (<10k),127.31,0.0,No Contract,2.0,No,0.0,,8.6,5.9,No,0.0,Credit Card,2022-10-20,No
CUST00199,Amravati,56.0,male,30000.0,Prepaid,0.0,251.65,1.17,798.0,27.0,2.0,NO,5G,Xiaomi,Mid (10k-25k),284.62,3.0,No Contract,0.0,No,0.0,3.0,3.4,4.6,Yes,1.0,Credit Card,06/04/2020,Yes
CUST00908, Pune,27.0,Male,54200.0,Prepaid,0.0,326.2,3.4,439.0,32.0,2.0,yes,4G,samsung,Mid (10k-25k),296.04,2.0,No Contract,1.0,No,1.0,4.0,4.3,1.2,Yes,3.0,UPI,11/11/2022,No
CUST01364,Nasik,56.0,Female,36400.0,Postpaid,22.0,122.01,5.52,425.0,24.0,0.0,N/A,5G,,High (25k-60k),132.84,0.0,No Contract,3.0,No,1.0,4.0,1.5,1.0,No,0.0,Debit Card,29/09/2020,No
CUST00405, Pune,46.0,M,42300.0,Postpaid,2.0,213.46,3.42,709.0,30.0,0.0,N/A,4G,,Low (<10k),274.21,1.0,No Contract,1.0,No,0.0,3.0,3.3,7.1,No,0.0,Wallet,2020-11-12,No
CUST01500,Kolhapur,40.0,F,14600.0,Postpaid,2.0,141.4,14.34,508.0,36.0,1.0,NO,4G,Oppo,Mid (10k-25k),130.99,0.0,No Contract,3.0,No,3.0,4.0,11.6,5.5,Yes,0.0,UPI,21/06/2021,Yes
CUST00484,Nasik,27.0,Female,18600.0,Prepaid,0.0,169.09,11.3,706.0,19.0,0.0,N/A,4G,Oppo,Low (<10k),142.76,1.0,With Contract,3.0,No,2.0,3.0,3.3,14.8,Yes,0.0,Cash,03/24/2023,Yes
CUST00159,Mumbai,36.0,Female,16200.0,Prepaid,22.0,402.49,13.19,128.0,24.0,0.0,N/A,4G,Oppo,Mid (10k-25k),510.33,0.0,No Contract,2.0,No,5.0,3.0,18.3,0.8,No,0.0,Credit Card,18-12-2022,Yes
CUST00316,Thane,52.0,,46000.0,Postpaid,22.0,410.33,0.05,680.0,27.0,1.0,yes,4G,Oppo,Low (<10k),350.93,2.0,No Contract,2.0,No,0.0,1.0,21.0,6.4,No,0.0,Debit Card,21/09/2021,No
CUST00257,Navi Mumbai,62.0,male,28200.0,Prepaid,2.0,179.57,3.83,503.0,21.0,2.0,Yes,4G,Vivo,Low (<10k),199.25,1.0,With Contract,1.0,No,4.0,3.0,11.1,1.6,Yes,0.0,UPI,19-05-2024,No
CUST00008,Kolhapur,33.0,Female,26500.0,Prepaid,21.0,176.37,4.89,801.0,20.0,0.0,N/A,5G,Samsung,Mid (10k-25k),142.9,2.0,With Contract,2.0,No,2.0,2.0,3.6,6.2,Yes,0.0,Credit Card,05-02-2019,No
CUST01200,mumbai,41.0,M,33400.0,Postpaid,37.0,148.56,7.58,,22.0,1.0,NO,3G,Xiaomi,High (25k-60k),131.6,1.0,No Contract,2.0,No,4.0,,4.1,2.3,Yes,2.0,UPI,21-05-2020,No
CUST00385,THANE,68.0,Male,24200.0,Prepaid,0.0,220.14,8.94,333.0,34.0,2.0,yes,4g,Vivo,Low (<10k),243.28,1.0,No Contract,2.0,No,2.0,2.0,5.1,7.2,Yes,4.0,Debit Card,06/28/2020,Yes
CUST00178,pune,27.0,Female,19800.0,Postpaid,14.0,106.48,4.91,653.0,19.0,1.0,NO,4G,Apple,Mid (10k-25k),134.13,0.0,With Contract,0.0,No,2.0,1.0,2.2,1.2,Yes,1.0,UPI,2019-10-15,No
CUST00758,Nagpur,56.0,Female,23000.0,Prepaid,21.0,323.36,9.8,461.0,24.0,2.0,Yes,3G,samsung,Low (<10k),378.51,0.0,null,0.0,No,1.0,4.0,0.0,8.7,Yes,3.0,Credit Card,30-04-2019,No
CUST00315,kolhapur,47.0,Male,19500.0,Prepaid,39.0,251.75,14.02,141.0,27.0,1.0,Yes,4g,Xiaomi,Low (<10k),296.5,1.0,With Contract,3.0,No,0.0,3.0,19.0,0.4,No,2.0,Cash,2023-04-16,No
CUST00358,Nasik,46.0,Female,41800.0,Postpaid,2.0,129.71,6.85,742.0,27.0,1.0,No,4G,Xiaomi,Mid (10k-25k),139.03,0.0,No Contract,1.0,Yes,4.0,3.0,6.0,4.1,Yes,0.0,UPI,15-10-2021,No
CUST00299,Nashik,27.0,Male,21800.0,Postpaid,5.0,275.11,2.17,427.0,23.0,0.0,N/A,4G,Realme,Low (<10k),261.39,1.0,No Contract,0.0,No,1.0,2.0,6.4,1.6,No,0.0,Net Banking,2022-06-27,No
CUST00456,Nagpur city,56.0,male,12500.0,prepaid,51.0,130.72,8.51,150.0,17.0,1.0,No,4G,,Mid (10k-25k),110.7,1.0,No Contract,2.0,No,3.0,4.0,8.4,3.1,Yes,2.0,upi,17-06-2019,No
CUST00544,THANE,,Male,34000.0,Prepaid,21.0,226.63,3.0,786.0,27.0,2.0,Yes,5G,Realme,Premium (>60k),,1.0,With Contract,1.0,Yes,2.0,3.0,,6.2,No,4.0,Net Banking,27-11-2020,No
CUST00663,Nashik,28.0,Male,27900.0,Prepaid,15.0,226.53,1.11,627.0,21.0,1.0,NO,4G,Samsung,Premium (>60k),224.23,4.0,-,3.0,No,0.0,1.0,3.5,0.8,No,0.0,upi,10-01-2024,No
CUST00597,Thane,85.0,Female,94000.0,Postpaid,64.0,436.58,15.17,705.0,31.0,0.0,N/A,4G,Vivo,Mid (10k-25k),490.98,0.0,No Contract,4.0,No,4.0,2.0,7.7,9.1,No,0.0,Credit Card,02-12-2023,No
CUST01190,THANE,79.0,Female,18400.0,Prepaid,21.0,217.46,2.31,107.0,24.0,3.0,yes,4G,APPLE,Low (<10k),207.1,1.0,No Contract,3.0,Yes,0.0,,1.5,1.0,Yes,0.0,Net Banking,11/21/2021,No
CUST01334,Akola,77.0,Male,,Prepaid,51.0,432.8,15.98,,28.0,1.0,yes,4G,Samsung,Low (<10k),367.86,0.0,With Contract,1.0,No,0.0,1.0,6.9,2.2,No,0.0,Cash,10/13/2019,No
CUST00528,Mumbai ,80.0,female,40700.0,Prepaid,27.0,343.23,4.84,325.0,26.0,2.0,yes,4G,Xiaomi,High (25k-60k),444.92,0.0,No Contract,1.0,Yes,3.0,5.0,3.5,1.7,No,0.0,Debit Card,12/10/2019,No
CUST01266,Mumbai,47.0,male,48400.0,Prepaid,0.0,212.57,1.98,5.0,37.0,1.0,Yes,4G,Oppo,Premium (>60k),188.9,0.0,No Contract,2.0,No,2.0,1.0,9.7,0.7,No,2.0,Cash,02/26/2019,No
CUST00160,Thane,55.0,Female,46900.0,Prepaid,2.0,232.86,10.84,266.0,31.0,2.0,Yes,4G,Xiaomi,Mid (10k-25k),261.03,0.0,With Contract,2.0,No,1.0,3.0,2.2,10.8,No,1.0,UPI,2022-08-17,No
CUST01468,pune,63.0,Female,36100.0,Prepaid,6.0,82.09,9.14,326.0,22.0,1.0,No,5G,Oppo,Low (<10k),88.58,3.0,With Contract,1.0,No,0.0,4.0,10.2,8.4,Yes,0.0,UPI,16-06-2024,No
CUST00361, Pune,43.0,M,,Prepaid,12.0,83.91,1.79,599.0,15.0,2.0,yes,4g,Samsung,Mid (10k-25k),92.49,0.0,No Contract,2.0,No,0.0,4.0,4.0,3.6,No,1.0,Cash,22/02/2022,No
CUST01332,thane,,,24000.0,Prepaid,76.0,199.02,3.49,276.0,32.0,3.0,Yes,4G,Xiaomi,Low (<10k),252.13,0.0,With Contract,1.0,No,4.0,3.0,12.3,12.6,Yes,1.0,UPI,10-11-2022,No
CUST00203,Mumbai,63.0,Male,42200.0,Prepaid,39.0,90.67,4.15,689.0,21.0,3.0,Yes,5G,Samsung,Low (<10k),82.71,1.0,With Contract,3.0,No,3.0,1.0,6.2,14.3,No,1.0,UPI,28/10/2019,No
CUST00921,Kolhapur,51.0,Male,,Prepaid,3.0,387.24,2.69,458.0,20.0,2.0,yes,3G,Apple,Premium (>60k),400.55,0.0,No Contract,2.0,No,1.0,5.0,11.5,2.2,Yes,2.0,UPI,10/30/2023,No
CUST00782,nagpur,,Male,31600.0,Postpaid,2.0,772.96,8.35,728.0,38.0,3.0,No,4G,Realme,Low (<10k),808.9,2.0,No Contract,3.0,Yes,3.0,3.0,14.9,0.8,No,0.0,UPI,2023-06-13,Yes
CUST00113,Navi Mumbai,23.0,Female,36700.0,Postpaid,5.0,54.81,1.79,326.0,24.0,1.0,yes,4G,Xiaomi,High (25k-60k),70.89,1.0,No Contract,1.0,No,1.0,4.0,8.3,19.0,No,3.0,UPI,03-03-2023,No
CUST00899,None,74.0,Female,56800.0,Prepaid,17.0,500.28,,304.0,31.0,3.0,yes,4G,Xiaomi,Low (<10k),601.62,1.0,No Contract,1.0,No,1.0,3.0,8.0,10.4,Yes,1.0,Cash,2020-04-04,No
CUST00308,Pune,54.0,Male,7200.0,POSTPAID,3.0,283.02,12.86,500.0,24.0,4.0,No,5G,Oppo,Mid (10k-25k),273.88,0.0,No Contract,2.0,Yes,1.0,2.0,,8.4,No,0.0,upi,2020-10-10,Yes
CUST00852,aurangabad,59.0,Other,41300.0,Prepaid,14.0,164.62,0.93,509.0,32.0,1.0,yes,4G,Unknown,Low (<10k),188.76,1.0,With Contract,1.0,Yes,2.0,3.0,7.6,13.8,No,1.0,Cash,2024-05-17,No
CUST00423,Bombay,66.0,Female,51700.0,Prepaid,12.0,401.85,12.05,402.0,28.0,1.0,Yes,4G,Xiaomi,Mid (10k-25k),422.03,1.0,With Contract,0.0,No,2.0,3.0,5.8,1.3,Yes,0.0,UPI,02/08/2021,Yes
CUST01107,PUNE,31.0,Male,28000.0,Prepaid,35.0,152.53,1.31,324.0,31.0,1.0,NO,4G,Samsung,Premium (>60k),194.43,0.0,No Contract,3.0,No,2.0,4.0,5.8,5.9,Yes,0.0,UPI,03-02-2020,No
CUST01118,Amravati,29.0,Male,15500.0,Postpaid,4.0,291.84,3.15,522.0,14.0,1.0,Yes,NA,Apple,Low (<10k),261.78,4.0,With Contract,2.0,No,1.0,3.0,1.3,1.0,No,1.0,Wallet,08/14/2020,No
CUST00954,navi mumbai,44.0,Male,36700.0,Prepaid,9.0,193.99,10.49,599.0,30.0,1.0,yes,4G,samsung,Mid (10k-25k),247.25,0.0,No Contract,3.0,No,1.0,2.0,0.1,3.1,Yes,2.0,Debit Card,2019-11-10,No
CUST00460,MUMBAI,63.0,M,70200.0,Prepaid,9.0,203.54,1.2,,31.0,0.0,N/A,4G,Realme,High (25k-60k),196.83,1.0,With Contract,2.0,No,1.0,4.0,4.5,4.2,No,0.0,upi,22/09/2019,No
CUST01443,thane,49.0,Male,15800.0,Prepaid,14.0,270.42,4.17,569.0,21.0,1.0,Yes,5G,Samsung,Mid (10k-25k),332.53,0.0,No Contract,2.0,No,4.0,5.0,8.5,0.6,Yes,2.0,Wallet,2020-10-28,No
CUST01307,thane,70.0,M,20800.0,POSTPAID,15.0,90.83,9.04,414.0,25.0,1.0,NO,4G,Oppo,Mid (10k-25k),95.07,1.0,With Contract,1.0,No,1.0,4.0,8.3,12.0,Yes,0.0,upi,08/01/2023,No
CUST00763,Bombay,47.0,F,21000.0,prepaid,17.0,220.16,4.49,590.0,28.0,2.0,yes,4G,Vivo,Premium (>60k),235.85,2.0,No Contract,3.0,No,0.0,5.0,,3.7,No,2.0,UPI,07/03/2019,No
CUST01335,Sangli,45.0,Female,24300.0,Prepaid,4.0,65.82,14.29,129.0,18.0,0.0,N/A,3G,Xiaomi,Low (<10k),67.46,3.0,With Contract,1.0,No,1.0,3.0,2.0,14.4,No,0.0,UPI,10/06/2021,Yes
CUST00928,Nagpur,39.0,male,Rs.56100.0,Prepaid,4.0,260.56,0.31,54.0,25.0,0.0,N/A,5G,OnePlus,Mid (10k-25k),325.08,1.0,With Contract,3.0,No,1.0,3.0,17.1,15.4,Yes,1.0,upi,05/25/2019,No
CUST00450,MUMBAI,43.0,Female,21400.0,Prepaid,12.0,78.38,1.81,595.0,32.0,0.0,N/A,4g,Apple,High (25k-60k),93.46,1.0,With Contract,1.0,No,1.0,2.0,4.2,0.6,No,0.0,Wallet,10/02/2019,No
CUST01257,Bombay,,Female,15400.0,Prepaid,0.0,332.62,11.03,18.0,27.0,3.0,yes,3G,Xiaomi,High (25k-60k),356.52,0.0,With Contract,5.0,No,0.0,5.0,1.7,1.0,Yes,0.0,Credit Card,2020-03-30,No
CUST00680,kolhapur,34.0,Female,8600.0,prepaid,49.0,169.62,4.74,375.0,25.0,0.0,N/A,4G,Samsung,Mid (10k-25k),,1.0,With Contract,0.0,No,1.0,5.0,4.9,2.7,No,2.0,UPI,10-03-2022,No
CUST00693,Nagpur,85.0,Female,49700.0,prepaid,0.0,365.84,4.14,273.0,25.0,3.0,NO,4g,Vivo,Low (<10k),322.56,1.0,No Contract,3.0,No,1.0,4.0,19.7,2.2,Yes,2.0,Cash,04/23/2019,No
CUST00987,THANE,66.0,Female,,prepaid,3.0,142.86,6.23,550.0,23.0,0.0,N/A,4g,Samsung,Mid (10k-25k),148.1,1.0,With Contract,3.0,Yes,1.0,1.0,5.0,14.7,Yes,4.0,Credit Card,2022-06-09,No
CUST00081,kolhapur,61.0,Male,11800.0,Postpaid,3.0,479.11,6.95,539.0,37.0,2.0,yes,4G,Xiaomi,Mid (10k-25k),485.12,1.0,No Contract,2.0,No,2.0,5.0,0.3,0.4,Yes,1.0,upi,13-05-2019,No
CUST01321,Bombay,50.0,male,46100.0,Prepaid,10.0,213.23,2.12,241.0,19.0,0.0,N/A,4G,Xiaomi,Mid (10k-25k),178.87,1.0,No Contract,1.0,No,0.0,1.0,,7.5,Yes,3.0,UPI,08/16/2020,No
CUST00998,mumbai,57.0,F,9700.0,Prepaid,1.0,185.49,1.42,470.0,18.0,2.0,No,4g,,Mid (10k-25k),225.03,1.0,No Contract,2.0,No,2.0,4.0,11.1,0.1,Yes,0.0,upi,2021-04-12,Yes
CUST01232,mumbai,62.0,Female,,Postpaid,26.0,346.64,12.51,349.0,28.0,0.0,N/A,4G,Apple,Premium (>60k),428.5,1.0,With Contract,1.0,No,1.0,2.0,26.1,6.4,No,0.0,Cash,13-05-2023,No
CUST00216,mumbai,49.0,female,13600.0,Prepaid,0.0,159.65,3.79,533.0,24.0,1.0,Yes,4G,Realme,Mid (10k-25k),145.84,2.0,with contract,2.0,Yes,2.0,5.0,3.6,0.1,No,4.0,UPI,27-03-2020,No
CUST00965,PUNE,69.0,Female,23700.0,Postpaid,10.0,403.54,4.81,767.0,24.0,0.0,N/A,5G,Oppo,Low (<10k),425.93,1.0,No Contract,2.0,No,2.0,2.0,0.1,4.8,Yes,0.0,Credit Card,29-03-2019,No
CUST00031,nashik,,Male,13300.0,Prepaid,23.0,509.61,5.97,195.0,20.0,5.0,Yes,4g,,Low (<10k),447.96,0.0,No Contract,1.0,No,0.0,4.0,2.4,1.8,Yes,1.0,Debit Card,2022-08-15,No
CUST00243,navi mumbai,33.0,M,49800.0,prepaid,29.0,155.26,4.59,692.0,32.0,2.0,No,3G,Vivo,Mid (10k-25k),137.47,3.0,No Contract,2.0,No,0.0,1.0,8.0,12.5,No,0.0,Net Banking,2023-11-05,Yes
CUST01309,PUNE,32.0,Female,Rs.13300.0,Postpaid,47.0,164.07,3.83,683.0,31.0,1.0,No,4G,Xiaomi,Low (<10k),,1.0,No Contract,2.0,No,0.0,4.0,20.1,1.3,Yes,0.0,UPI,2022-10-12,No
CUST00642,PUNE,55.0,Female,21900.0,Postpaid,91.0,118.69,0.14,610.0,17.0,1.0,Yes,3G,Samsung,Mid (10k-25k),138.37,2.0,-,5.0,No,2.0,4.0,8.4,4.4,No,2.0,,17-04-2021,No
CUST00697, Pune,49.0,Female,38100.0,Postpaid,28.0,400.36,2.97,0.0,22.0,0.0,N/A,5G,Xiaomi,High (25k-60k),457.3,0.0,No Contract,4.0,No,0.0,,11.5,0.8,Yes,1.0,Net Banking,22-05-2020,Yes
CUST00210,Bombay,57.0,Female,34700.0,prepaid,4.0,326.95,,883.0,20.0,1.0,No,5G,Vivo,Mid (10k-25k),311.81,1.0,No Contract,0.0,No,2.0,,15.2,12.9,Yes,1.0,Net Banking,11/08/2021,No
CUST00841,Bombay,51.0,M,6400.0,Prepaid,88.0,392.25,10.79,589.0,26.0,3.0,yes,4G,Samsung,Low (<10k),336.09,1.0,With Contract,2.0,No,1.0,4.0,0.5,7.2,No,2.0,Credit Card,01/01/2019,No
CUST00771,Mumbai,51.0,Male,52200.0,Postpaid,2.0,133.11,1.0,947.0,24.0,3.0,yes,4g,Samsung,Mid (10k-25k),131.98,0.0,With Contract,4.0,No,2.0,4.0,11.6,2.1,No,2.0,UPI,06/10/2022,Yes
CUST00753,None,85.0,Female,32200.0,prepaid,2.0,196.95,,,24.0,3.0,No,4G,Apple,Mid (10k-25k),191.31,2.0,No Contract,4.0,No,0.0,5.0,0.0,1.1,No,0.0,Debit Card,2019-11-27,Yes
CUST01317,nagpur,48.0,Female,97500.0,Prepaid,0.0,249.88,10.47,662.0,29.0,1.0,NO,4G,Oppo,Mid (10k-25k),264.21,2.0,No Contract,3.0,No,3.0,3.0,3.1,3.3,Yes,0.0,Cash,2021-06-20,No
CUST00436,thane,,M,71800.0,Prepaid,6.0,198.19,3.74,454.0,27.0,2.0,NO,4G,,Low (<10k),164.17,0.0,With Contract,7.0,No,0.0,3.0,21.6,5.2,No,1.0,UPI,01/21/2023,No
CUST01324,Mumbai,52.0,Male,40500.0,Postpaid,6.0,243.92,6.83,554.0,25.0,3.0,NO,4G,Xiaomi,Mid (10k-25k),313.36,1.0,No Contract,4.0,No,2.0,2.0,7.2,3.2,Yes,1.0,UPI,2020-11-09,No
CUST01461,Pune,44.0,Male,56200.0,POSTPAID,48.0,92.84,0.12,383.0,21.0,0.0,N/A,4G,Samsung,Low (<10k),98.38,1.0,With Contract,2.0,No,1.0,5.0,3.9,11.9,Yes,0.0,UPI,07/04/2021,No
CUST01103,Amravati,44.0,M,26600.0,Prepaid,0.0,146.85,,1107.0,20.0,0.0,N/A,N/A,Vivo,Low (<10k),117.82,0.0,No Contract,4.0,No,1.0,4.0,20.6,2.4,Yes,0.0,Cash,06/13/2022,No
CUST01379,PUNE,52.0,Female,36100.0,Prepaid,1.0,74.73,5.14,635.0,19.0,2.0,NO,4G,samsung,Low (<10k),94.98,3.0,With Contract,6.0,No,4.0,3.0,0.1,31.0,No,0.0,Debit Card,11/22/2020,Yes
CUST00689,Chhatrapati Sambhajinagar,36.0,M,29200.0,Prepaid,13.0,161.86,11.53,792.0,20.0,0.0,N/A,4G,Xiaomi,Low (<10k),162.66,0.0,No Contract,1.0,No,1.0,3.0,22.3,19.1,No,0.0,Cash,2021-09-03,No
CUST00552,Kolhapur,41.0,Female,23100.0,Postpaid,18.0,114.11,5.84,404.0,19.0,0.0,N/A,4G,Unknown,Mid (10k-25k),118.73,0.0,No Contract,3.0,No,0.0,,9.6,2.3,No,0.0,UPI,14/09/2021,No
CUST00545,nashik,45.0,F,54200.0,Prepaid,2.0,44.42,1.91,636.0,32.0,3.0,No,4G,samsung,Mid (10k-25k),39.06,1.0,No Contract,3.0,No,2.0,1.0,29.6,4.9,Yes,0.0,Net Banking,11/13/2019,Yes
CUST01099,aurangabad,35.0,Male,27600.0,Prepaid,11.0,557.3,,0.0,32.0,1.0,No,4G,Vivo,High (25k-60k),492.25,0.0,No Contract,0.0,No,1.0,5.0,6.1,5.4,Yes,1.0,Cash,12/23/2022,No
CUST01356,Amravati,85.0,Female,43700.0,Prepaid,25.0,174.48,2.12,412.0,20.0,1.0,NO,4G,Realme,Premium (>60k),223.71,1.0,With Contract,0.0,No,1.0,5.0,5.9,1.9,No,0.0,UPI,20/07/2019,No
CUST00872,mumbai,64.0,F,25500.0,Prepaid,6.0,36.41,0.34,6.0,20.0,1.0,Yes,4G,Samsung,Premium (>60k),47.02,0.0,With Contract,3.0,Yes,1.0,5.0,39.0,11.5,No,2.0,Cash,18-12-2023,No
CUST01313,Nagpur,48.0,Female,11900.0,Prepaid,24.0,175.36,3.04,838.0,17.0,3.0,Yes,4G,,Mid (10k-25k),,0.0,with contract,0.0,No,0.0,4.0,0.3,12.3,Yes,1.0,Net Banking,2019-02-20,No
CUST00404,Solapur,51.0,Male,19400.0,Prepaid,7.0,423.97,4.43,416.0,28.0,1.0,NO,3G,Samsung,Premium (>60k),436.09,0.0,No Contract,2.0,No,1.0,5.0,4.3,4.5,Yes,0.0,Credit Card,17/03/2019,No
CUST01493,Bombay,70.0,Female,67800.0,Postpaid,10.0,223.86,2.32,420.0,28.0,0.0,N/A,4G,Oppo,Low (<10k),191.34,0.0,No Contract,1.0,No,0.0,5.0,3.9,1.6,No,4.0,UPI,05/28/2021,No
CUST00363, Pune,56.0,Male,37100.0,prepaid,13.0,54.28,3.5,1069.0,19.0,1.0,yes,4g,,Low (<10k),61.07,1.0,No Contract,4.0,No,1.0,3.0,14.4,6.0,Yes,4.0,Cash,03-01-2021,No
CUST00272,solapur,35.0,M,56400.0,Prepaid,69.0,146.16,17.42,329.0,27.0,3.0,Yes,4G,Oppo,Low (<10k),172.02,1.0,With Contract,1.0,No,1.0,3.0,1.7,10.6,No,1.0,UPI,01/21/2024,No
CUST00467,pune,51.0,Male,14300.0,prepaid,45.0,374.17,6.07,332.0,22.0,3.0,yes,5G,Realme,Low (<10k),473.22,2.0,No Contract,4.0,No,0.0,4.0,2.1,10.3,Yes,3.0,Debit Card,09/24/2021,No
CUST01349,akola,,Female,,prepaid,51.0,228.24,9.23,385.0,22.0,0.0,N/A,3G,Vivo,Low (<10k),269.4,0.0,With Contract,4.0,Yes,0.0,2.0,7.8,6.5,Yes,0.0,UPI,02/06/2024,No
CUST01110,mumbai,55.0,Male,31400.0,Prepaid,12.0,116.85,0.93,816.0,24.0,0.0,N/A,4G,,Premium (>60k),101.77,2.0,No Contract,0.0,Yes,2.0,3.0,,2.3,Yes,0.0,upi,2021-01-15,No
CUST00947,Bombay,53.0,Male,16700.0,Postpaid,3.0,102.63,3.83,286.0,24.0,1.0,No,4G,Apple,Mid (10k-25k),91.51,1.0,No Contract,5.0,No,1.0,4.0,3.3,6.9,Yes,0.0,Credit Card,04/12/2023,Yes
CUST00278,Thane,45.0,Female,23600.0,Prepaid,17.0,210.61,4.44,,21.0,2.0,NO,3G,Xiaomi,Mid (10k-25k),204.51,0.0,No Contract,2.0,No,2.0,4.0,1.6,4.9,No,0.0,upi,02/06/2019,No
CUST01347, Pune,52.0,M,26500.0,Prepaid,32.0,69.19,3.91,734.0,29.0,0.0,N/A,3G,Oppo,Mid (10k-25k),55.5,0.0,No Contract,1.0,No,1.0,4.0,8.2,5.2,No,3.0,Debit Card,2019-02-28,No
CUST01434,THANE,53.0,Female,6400.0,Prepaid,37.0,121.77,0.23,235.0,31.0,0.0,N/A,3G,,Low (<10k),148.08,2.0,with contract,4.0,No,2.0,5.0,3.4,15.0,Yes,0.0,UPI,21-03-2020,No
CUST00971,THANE,72.0,Male,,Prepaid,28.0,272.52,4.8,393.0,28.0,0.0,N/A,4G,,Mid (10k-25k),281.41,1.0,With Contract,2.0,No,1.0,4.0,2.2,1.9,Yes,1.0,,2023-09-06,No
CUST00442,Akola,43.0,Male,35300.0,Prepaid,0.0,72.19,0.1,465.0,28.0,1.0,NO,4G,samsung,Low (<10k),64.8,2.0,No Contract,3.0,No,2.0,5.0,2.0,2.7,No,2.0,UPI,2023-07-31,Yes
CUST01127,Bombay,,Male,53200.0,Prepaid,10.0,146.0,0.09,399.0,30.0,0.0,N/A,4G,,High (25k-60k),163.24,0.0,No Contract,4.0,No,1.0,3.0,,6.5,No,0.0,Net Banking,15/03/2021,No
CUST00787,Nashik,39.0,female,25200.0,Prepaid,35.0,89.02,0.7,300.0,31.0,0.0,N/A,5G,Oppo,Mid (10k-25k),113.29,2.0,With Contract,0.0,No,2.0,,2.8,1.2,Yes,1.0,UPI,2019-06-28,No
CUST01161,solapur,56.0,Female,19300.0,Prepaid,19.0,166.72,4.63,946.0,25.0,3.0,NO,4G,Apple,High (25k-60k),149.59,2.0,With Contract,1.0,No,1.0,4.0,9.6,26.8,No,1.0,UPI,26/09/2021,No
CUST00443, Pune,34.0,M,28300.0,Postpaid,21.0,255.86,30.69,687.0,27.0,2.0,yes,5G,Vivo,Low (<10k),303.89,0.0,No Contract,2.0,No,3.0,4.0,10.4,27.3,No,0.0,UPI,06/11/2023,No
CUST00300,MUMBAI,80.0,Male,42700.0,Prepaid,12.0,71.89,4.91,,24.0,1.0,Yes,4G,Xiaomi,Mid (10k-25k),91.57,1.0,No Contract,6.0,No,2.0,5.0,19.0,2.6,No,1.0,Wallet,06/09/2022,No
CUST01329,Thane,150.0,Female,16400.0,prepaid,6.0,184.81,13.17,693.0,28.0,0.0,N/A,4G,Oppo,Mid (10k-25k),,1.0,No Contract,4.0,No,2.0,3.0,16.0,11.6,Yes,0.0,UPI,2020-04-10,No
CUST00376, Pune,55.0,Female,39600.0,Postpaid,8.0,474.74,2.18,173.0,24.0,0.0,N/A,4G,OnePlus,Premium (>60k),594.81,0.0,With Contract,4.0,No,1.0,4.0,35.2,0.1,No,2.0,Wallet,12/05/2021,No
CUST01322,Mumbai,49.0,Male,52800.0,Prepaid,34.0,298.9,1.6,491.0,22.0,0.0,N/A,4G,Oppo,Mid (10k-25k),338.11,0.0,No Contract,4.0,No,2.0,5.0,13.6,1.0,Yes,0.0,UPI,05/07/2022,No
CUST01129,PUNE,,Female,24400.0,Postpaid,42.0,348.74,1.01,480.0,31.0,0.0,N/A,4G,Xiaomi,Mid (10k-25k),281.98,0.0,No Contract,2.0,No,1.0,,0.9,3.0,No,1.0,Credit Card,08/03/2022,No
CUST01442,Bombay,57.0,Female,8000.0,prepaid,34.0,257.71,7.96,47.0,22.0,0.0,N/A,4G,samsung,Premium (>60k),264.74,0.0,No Contract,0.0,Yes,1.0,,6.3,1.7,Yes,0.0,UPI,11-02-2021,No
CUST01187,THANE,54.0,Male,11400.0,Postpaid,36.0,189.38,4.47,674.0,29.0,1.0,Yes,4G,Oppo,Mid (10k-25k),175.45,0.0,No Contract,3.0,No,1.0,2.0,1.4,8.5,Yes,0.0,Wallet,08/06/2023,No
CUST01000,Pune,49.0,,,Postpaid,8.0,174.56,12.74,454.0,31.0,4.0,No,3G,Samsung,High (25k-60k),190.23,1.0,No Contract,2.0,No,3.0,3.0,20.8,1.2,No,0.0,Debit Card,03/25/2019,No
