customer_id,city,age,gender,monthly_income,plan_type,tenure_months,monthly_recharge_amount,data_usage_gb,call_minutes_used,sms_count,number_of_complaints,complaint_resolved,network_type,device_brand,device_price_range,avg_monthly_bill,late_payment_count,contract_type,customer_service_calls,international_roaming_used,value_added_services_count,satisfaction_score,app_usage_hours_per_week,social_media_usage_hours,streaming_service_used,number_of_family_lines,payment_method,signup_date,churn
CUST00423,Bombay,66,Female,51700,Prepaid,12,401.85,12.05,402,28,1,Yes,4G,Xiaomi,Mid (10k-25k),422.03,1,With Contract,0,No,2,3,5.8,1.3,Yes,0,UPI,02-08-2021,Yes
CUST01107,PUNE,31,Male,28000,Prepaid,35,152.53,1.31,324,31,1,NO,4G,Samsung,Premium (>60k),194.43,0,No Contract,3,No,2,4,5.8,5.9,Yes,0,UPI,03-02-2020,No
CUST01118,Amravati,29,Male,15500,Postpaid,4,291.84,3.15,522,14,1,Yes,NA,Apple,Low (<10k),261.78,4,With Contract,2,No,1,3,1.3,1,No,1,Wallet,08/14/2020,No
CUST00954,navi mumbai,44,Male,36700,Prepaid,9,193.99,10.49,599,30,1,yes,4G,samsung,Mid (10k-25k),247.25,0,No Contract,3,No,1,2,0.1,3.1,Yes,2,Debit Card,10-11-2019,No
CUST00460,MUMBAI,63,M,70200,Prepaid,9,203.54,1.2,,31,0,N/A,4G,Realme,High (25k-60k),196.83,1,With Contract,2,No,1,4,4.5,4.2,No,0,upi,22-09-2019,No
CUST01443,thane,49,Male,15800,Prepaid,14,270.42,4.17,569,21,1,Yes,5G,Samsung,Mid (10k-25k),332.53,0,No Contract,2,No,4,5,8.5,0.6,Yes,2,Wallet,28-10-2020,No
CUST01307,thane,70,M,20800,POSTPAID,15,90.83,9.04,414,25,1,NO,4G,Oppo,Mid (10k-25k),95.07,1,With Contract,1,No,1,4,8.3,12,Yes,0,upi,08-01-2023,No
CUST00763,Bombay,47,F,21000,prepaid,17,220.16,4.49,590,28,2,yes,4G,Vivo,Premium (>60k),235.85,2,No Contract,3,No,0,5,,3.7,No,2,UPI,07-03-2019,No
CUST01335,Sangli,45,Female,24300,Prepaid,4,65.82,14.29,129,18,0,N/A,3G,Xiaomi,Low (<10k),67.46,3,With Contract,1,No,1,3,2,14.4,No,0,UPI,10-06-2021,Yes
CUST00928,Nagpur,39,male,Rs.56100.0,Prepaid,4,260.56,0.31,54,25,0,N/A,5G,OnePlus,Mid (10k-25k),325.08,1,With Contract,3,No,1,3,17.1,15.4,Yes,1,upi,05/25/2019,No
CUST00450,MUMBAI,43,Female,21400,Prepaid,12,78.38,1.81,595,32,0,N/A,4g,Apple,High (25k-60k),93.46,1,With Contract,1,No,1,2,4.2,0.6,No,0,Wallet,10-02-2019,No
CUST01257,Bombay,,Female,15400,Prepaid,0,332.62,11.03,18,27,3,yes,3G,Xiaomi,High (25k-60k),356.52,0,With Contract,5,No,0,5,1.7,1,Yes,0,Credit Card,30-03-2020,No
CUST00680,kolhapur,34,Female,8600,prepaid,49,169.62,4.74,375,25,0,N/A,4G,Samsung,Mid (10k-25k),,1,With Contract,0,No,1,5,4.9,2.7,No,2,UPI,10-03-2022,No
CUST00693,Nagpur,85,Female,49700,prepaid,0,365.84,4.14,273,25,3,NO,4g,Vivo,Low (<10k),322.56,1,No Contract,3,No,1,4,19.7,2.2,Yes,2,Cash,04/23/2019,No
CUST00987,THANE,66,Female,,prepaid,3,142.86,6.23,550,23,0,N/A,4g,Samsung,Mid (10k-25k),148.1,1,With Contract,3,Yes,1,1,5,14.7,Yes,4,Credit Card,09-06-2022,No
CUST00081,kolhapur,61,Male,11800,Postpaid,3,479.11,6.95,539,37,2,yes,4G,Xiaomi,Mid (10k-25k),485.12,1,No Contract,2,No,2,5,0.3,0.4,Yes,1,upi,13-05-2019,No
CUST01321,Bombay,50,male,46100,Prepaid,10,213.23,2.12,241,19,0,N/A,4G,Xiaomi,Mid (10k-25k),178.87,1,No Contract,1,No,0,1,,7.5,Yes,3,UPI,08/16/2020,No
CUST00998,mumbai,57,F,9700,Prepaid,1,185.49,1.42,470,18,2,No,4g,,Mid (10k-25k),225.03,1,No Contract,2,No,2,4,11.1,0.1,Yes,0,upi,12-04-2021,Yes
CUST01232,mumbai,62,Female,,Postpaid,26,346.64,12.51,349,28,0,N/A,4G,Apple,Premium (>60k),428.5,1,With Contract,1,No,1,2,26.1,6.4,No,0,Cash,13-05-2023,No
CUST00216,mumbai,49,female,13600,Prepaid,0,159.65,3.79,533,24,1,Yes,4G,Realme,Mid (10k-25k),145.84,2,with contract,2,Yes,2,5,3.6,0.1,No,4,UPI,27-03-2020,No
CUST00965,PUNE,69,Female,23700,Postpaid,10,403.54,4.81,767,24,0,N/A,5G,Oppo,Low (<10k),425.93,1,No Contract,2,No,2,2,0.1,4.8,Yes,0,Credit Card,29-03-2019,No
CUST00031,nashik,,Male,13300,Prepaid,23,509.61,5.97,195,20,5,Yes,4g,,Low (<10k),447.96,0,No Contract,1,No,0,4,2.4,1.8,Yes,1,Debit Card,15-08-2022,No
CUST00243,navi mumbai,33,M,49800,prepaid,29,155.26,4.59,692,32,2,No,3G,Vivo,Mid (10k-25k),137.47,3,No Contract,2,No,0,1,8,12.5,No,0,Net Banking,05-11-2023,Yes
CUST01309,PUNE,32,Female,Rs.13300.0,Postpaid,47,164.07,3.83,683,31,1,No,4G,Xiaomi,Low (<10k),,1,No Contract,2,No,0,4,20.1,1.3,Yes,0,UPI,12-10-2022,No
CUST00642,PUNE,55,Female,21900,Postpaid,91,118.69,0.14,610,17,1,Yes,3G,Samsung,Mid (10k-25k),138.37,2,-,5,No,2,4,8.4,4.4,No,2,,17-04-2021,No
CUST00697, Pune,49,Female,38100,Postpaid,28,400.36,2.97,0,22,0,N/A,5G,Xiaomi,High (25k-60k),457.3,0,No Contract,4,No,0,,11.5,0.8,Yes,1,Net Banking,22-05-2020,Yes
CUST00210,Bombay,57,Female,34700,prepaid,4,326.95,,883,20,1,No,5G,Vivo,Mid (10k-25k),311.81,1,No Contract,0,No,2,,15.2,12.9,Yes,1,Net Banking,11-08-2021,No
CUST00841,Bombay,51,M,6400,Prepaid,88,392.25,10.79,589,26,3,yes,4G,Samsung,Low (<10k),336.09,1,With Contract,2,No,1,4,0.5,7.2,No,2,Credit Card,01-01-2019,No
CUST00771,Mumbai,51,Male,52200,Postpaid,2,133.11,1,947,24,3,yes,4g,Samsung,Mid (10k-25k),131.98,0,With Contract,4,No,2,4,11.6,2.1,No,2,UPI,06-10-2022,Yes
CUST00753,None,85,Female,32200,prepaid,2,196.95,,,24,3,No,4G,Apple,Mid (10k-25k),191.31,2,No Contract,4,No,0,5,0,1.1,No,0,Debit Card,27-11-2019,Yes
CUST01317,nagpur,48,Female,97500,Prepaid,0,249.88,10.47,662,29,1,NO,4G,Oppo,Mid (10k-25k),264.21,2,No Contract,3,No,3,3,3.1,3.3,Yes,0,Cash,20-06-2021,No
CUST00436,thane,,M,71800,Prepaid,6,198.19,3.74,454,27,2,NO,4G,,Low (<10k),164.17,0,With Contract,7,No,0,3,21.6,5.2,No,1,UPI,01/21/2023,No
CUST01324,Mumbai,52,Male,40500,Postpaid,6,243.92,6.83,554,25,3,NO,4G,Xiaomi,Mid (10k-25k),313.36,1,No Contract,4,No,2,2,7.2,3.2,Yes,1,UPI,09-11-2020,No
CUST01461,Pune,44,Male,56200,POSTPAID,48,92.84,0.12,383,21,0,N/A,4G,Samsung,Low (<10k),98.38,1,With Contract,2,No,1,5,3.9,11.9,Yes,0,UPI,07-04-2021,No
CUST01103,Amravati,44,M,26600,Prepaid,0,146.85,,1107,20,0,N/A,N/A,Vivo,Low (<10k),117.82,0,No Contract,4,No,1,4,20.6,2.4,Yes,0,Cash,06/13/2022,No
CUST01379,PUNE,52,Female,36100,Prepaid,1,74.73,5.14,635,19,2,NO,4G,samsung,Low (<10k),94.98,3,With Contract,6,No,4,3,0.1,31,No,0,Debit Card,11/22/2020,Yes
CUST00689,Chhatrapati Sambhajinagar,36,M,29200,Prepaid,13,161.86,11.53,792,20,0,N/A,4G,Xiaomi,Low (<10k),162.66,0,No Contract,1,No,1,3,22.3,19.1,No,0,Cash,03-09-2021,No
CUST00552,Kolhapur,41,Female,23100,Postpaid,18,114.11,5.84,404,19,0,N/A,4G,Unknown,Mid (10k-25k),118.73,0,No Contract,3,No,0,,9.6,2.3,No,0,UPI,14-09-2021,No
CUST00545,nashik,45,F,54200,Prepaid,2,44.42,1.91,636,32,3,No,4G,samsung,Mid (10k-25k),39.06,1,No Contract,3,No,2,1,29.6,4.9,Yes,0,Net Banking,11/13/2019,Yes
CUST01099,aurangabad,35,Male,27600,Prepaid,11,557.3,,0,32,1,No,4G,Vivo,High (25k-60k),492.25,0,No Contract,0,No,1,5,6.1,5.4,Yes,1,Cash,12/23/2022,No
CUST01356,Amravati,85,Female,43700,Prepaid,25,174.48,2.12,412,20,1,NO,4G,Realme,Premium (>60k),223.71,1,With Contract,0,No,1,5,5.9,1.9,No,0,UPI,20-07-2019,No
CUST00872,mumbai,64,F,25500,Prepaid,6,36.41,0.34,6,20,1,Yes,4G,Samsung,Premium (>60k),47.02,0,With Contract,3,Yes,1,5,39,11.5,No,2,Cash,18-12-2023,No
CUST01313,Nagpur,48,Female,11900,Prepaid,24,175.36,3.04,838,17,3,Yes,4G,,Mid (10k-25k),,0,with contract,0,No,0,4,0.3,12.3,Yes,1,Net Banking,20-02-2019,No
CUST00404,Solapur,51,Male,19400,Prepaid,7,423.97,4.43,416,28,1,NO,3G,Samsung,Premium (>60k),436.09,0,No Contract,2,No,1,5,4.3,4.5,Yes,0,Credit Card,17-03-2019,No
CUST01493,Bombay,70,Female,67800,Postpaid,10,223.86,2.32,420,28,0,N/A,4G,Oppo,Low (<10k),191.34,0,No Contract,1,No,0,5,3.9,1.6,No,4,UPI,05/28/2021,No
CUST00363, Pune,56,Male,37100,prepaid,13,54.28,3.5,1069,19,1,yes,4g,,Low (<10k),61.07,1,No Contract,4,No,1,3,14.4,6,Yes,4,Cash,03-01-2021,No
CUST00272,solapur,35,M,56400,Prepaid,69,146.16,17.42,329,27,3,Yes,4G,Oppo,Low (<10k),172.02,1,With Contract,1,No,1,3,1.7,10.6,No,1,UPI,01/21/2024,No
CUST00467,pune,51,Male,14300,prepaid,45,374.17,6.07,332,22,3,yes,5G,Realme,Low (<10k),473.22,2,No Contract,4,No,0,4,2.1,10.3,Yes,3,Debit Card,09/24/2021,No
CUST01349,akola,,Female,,prepaid,51,228.24,9.23,385,22,0,N/A,3G,Vivo,Low (<10k),269.4,0,With Contract,4,Yes,0,2,7.8,6.5,Yes,0,UPI,02-06-2024,No
CUST01110,mumbai,55,Male,31400,Prepaid,12,116.85,0.93,816,24,0,N/A,4G,,Premium (>60k),101.77,2,No Contract,0,Yes,2,3,,2.3,Yes,0,upi,15-01-2021,No
CUST00947,Bombay,53,Male,16700,Postpaid,3,102.63,3.83,286,24,1,No,4G,Apple,Mid (10k-25k),91.51,1,No Contract,5,No,1,4,3.3,6.9,Yes,0,Credit Card,04-12-2023,Yes
CUST00278,Thane,45,Female,23600,Prepaid,17,210.61,4.44,,21,2,NO,3G,Xiaomi,Mid (10k-25k),204.51,0,No Contract,2,No,2,4,1.6,4.9,No,0,upi,02-06-2019,No
CUST01347, Pune,52,M,26500,Prepaid,32,69.19,3.91,734,29,0,N/A,3G,Oppo,Mid (10k-25k),55.5,0,No Contract,1,No,1,4,8.2,5.2,No,3,Debit Card,28-02-2019,No
CUST01434,THANE,53,Female,6400,Prepaid,37,121.77,0.23,235,31,0,N/A,3G,,Low (<10k),148.08,2,with contract,4,No,2,5,3.4,15,Yes,0,UPI,21-03-2020,No
CUST00971,THANE,72,Male,,Prepaid,28,272.52,4.8,393,28,0,N/A,4G,,Mid (10k-25k),281.41,1,With Contract,2,No,1,4,2.2,1.9,Yes,1,,06-09-2023,No
CUST00442,Akola,43,Male,35300,Prepaid,0,72.19,0.1,465,28,1,NO,4G,samsung,Low (<10k),64.8,2,No Contract,3,No,2,5,2,2.7,No,2,UPI,31-07-2023,Yes
CUST01127,Bombay,,Male,53200,Prepaid,10,146,0.09,399,30,0,N/A,4G,,High (25k-60k),163.24,0,No Contract,4,No,1,3,,6.5,No,0,Net Banking,15-03-2021,No
CUST00787,Nashik,39,female,25200,Prepaid,35,89.02,0.7,300,31,0,N/A,5G,Oppo,Mid (10k-25k),113.29,2,With Contract,0,No,2,,2.8,1.2,Yes,1,UPI,28-06-2019,No
CUST01161,solapur,56,Female,19300,Prepaid,19,166.72,4.63,946,25,3,NO,4G,Apple,High (25k-60k),149.59,2,With Contract,1,No,1,4,9.6,26.8,No,1,UPI,26-09-2021,No
CUST00443, Pune,34,M,28300,Postpaid,21,255.86,30.69,687,27,2,yes,5G,Vivo,Low (<10k),303.89,0,No Contract,2,No,3,4,10.4,27.3,No,0,UPI,06-11-2023,No
CUST00300,MUMBAI,80,Male,42700,Prepaid,12,71.89,4.91,,24,1,Yes,4G,Xiaomi,Mid (10k-25k),91.57,1,No Contract,6,No,2,5,19,2.6,No,1,Wallet,06-09-2022,No
CUST01329,Thane,150,Female,16400,prepaid,6,184.81,13.17,693,28,0,N/A,4G,Oppo,Mid (10k-25k),,1,No Contract,4,No,2,3,16,11.6,Yes,0,UPI,10-04-2020,No
CUST00376, Pune,55,Female,39600,Postpaid,8,474.74,2.18,173,24,0,N/A,4G,OnePlus,Premium (>60k),594.81,0,With Contract,4,No,1,4,35.2,0.1,No,2,Wallet,12-05-2021,No
CUST01322,Mumbai,49,Male,52800,Prepaid,34,298.9,1.6,491,22,0,N/A,4G,Oppo,Mid (10k-25k),338.11,0,No Contract,4,No,2,5,13.6,1,Yes,0,UPI,05-07-2022,No
CUST01129,PUNE,,Female,24400,Postpaid,42,348.74,1.01,480,31,0,N/A,4G,Xiaomi,Mid (10k-25k),281.98,0,No Contract,2,No,1,,0.9,3,No,1,Credit Card,08-03-2022,No
CUST01442,Bombay,57,Female,8000,prepaid,34,257.71,7.96,47,22,0,N/A,4G,samsung,Premium (>60k),264.74,0,No Contract,0,Yes,1,,6.3,1.7,Yes,0,UPI,11-02-2021,No
CUST01187,THANE,54,Male,11400,Postpaid,36,189.38,4.47,674,29,1,Yes,4G,Oppo,Mid (10k-25k),175.45,0,No Contract,3,No,1,2,1.4,8.5,Yes,0,Wallet,08-06-2023,No
CUST01000,Pune,49,,,Postpaid,8,174.56,12.74,454,31,4,No,3G,Samsung,High (25k-60k),190.23,1,No Contract,2,No,3,3,20.8,1.2,No,0,Debit Card,03/25/2019,No
CUST00473,Mumbai ,78,Male,39400,Prepaid,9,219.87,0,917,22,0,N/A,4G,Oppo,High (25k-60k),217.48,1,null,1,No,1,3,8.3,5.6,Yes,0,Debit Card,26-02-2019,No
CUST01183,nashik,48,Male,25500,Prepaid,19,483.84,6.43,381,24,1,No,3G,Realme,High (25k-60k),467.36,0,With Contract,1,No,2,2,4.8,12,Yes,0,Credit Card,28-11-2020,No
CUST00564,Mumbai ,74,Female,48200,Prepaid,42,87.54,0.3,248,29,0,N/A,4G,Xiaomi,High (25k-60k),104.79,0,With Contract,3,No,2,5,3.6,0.1,Yes,0,Cash,05-02-2023,No
CUST01371,sangli,38,F,35000,Prepaid,18,157.63,3.47,593,24,2,No,4G,Xiaomi,Mid (10k-25k),143.71,2,No Contract,3,No,1,4,6.4,9.2,No,2,Cash,29-01-2019,No
CUST00751,Bombay,53,Male,10100,Prepaid,6,567.19,0.14,458,21,1,yes,4G,Samsung,Mid (10k-25k),701.33,1,No Contract,0,No,1,3,,3.2,Yes,1,Credit Card,21-10-2020,No
CUST00389,aurangabad,80,M,16900,POSTPAID,22,609.36,3.31,526,21,0,N/A,3G,Vivo,Low (<10k),702.55,0,With Contract,3,Yes,0,4,8.3,9.5,Yes,0,Credit Card,02-08-2021,No
CUST00023, Pune,28,Male,22000,Postpaid,9,467.18,2.45,515,26,1,NO,2G,Oppo,Low (<10k),480.85,0,No Contract,4,No,4,3,6.1,1.8,No,4,UPI,10/18/2022,No
CUST00834,Mumbai,39,Female,15600,Prepaid,40,132.68,3.75,467,35,1,yes,4G,Vivo,Low (<10k),141.62,1,No Contract,5,No,2,2,26.8,2.9,No,1,Debit Card,14-01-2023,No
CUST00125,Mumbai ,53,Male,43300,Prepaid,4,444.99,15.23,503,23,1,yes,4G,Apple,Mid (10k-25k),444.49,0,with contract,3,No,1,5,18.7,4.7,No,1,UPI,05-07-2020,No
CUST00424,nagpur,78,Male,17200,Postpaid,7,56.76,16.77,604,25,1,yes,4G,Vivo,Mid (10k-25k),56.61,2,No Contract,2,No,4,3,32.1,6.8,No,2,UPI,06/16/2022,Yes
CUST00774,PUNE,,Female,16200,Prepaid,84,31.86,5.07,206,22,3,Yes,5G,Realme,Mid (10k-25k),39.54,5,with contract,4,No,1,,6.5,1.7,Yes,3,UPI,08/20/2020,No
CUST01383,Sangli,34,Male,58800,POSTPAID,16,257.27,11.63,811,34,1,yes,4G,Apple,Low (<10k),320.51,1,With Contract,6,No,3,5,7.6,1.2,Yes,1,UPI,02/26/2021,No
CUST00471,Bombay,63,Male,29200,Postpaid,8,325.55,,586,28,0,N/A,5G,Samsung,Mid (10k-25k),343.53,0,No Contract,2,Yes,1,3,12.4,39.3,Yes,0,UPI,18-09-2023,No
CUST00722,mumbai,27,Female,36700,Prepaid,0,109.89,5.64,318,24,1,yes,3G,Samsung,Low (<10k),96.3,0,With Contract,2,No,1,4,22.9,5.7,Yes,2,UPI,15-01-2022,No
CUST01038,thane,83,Male,15700,POSTPAID,34,81.43,5,274,36,1,No,4G,Unknown,Low (<10k),71.34,0,With Contract,2,No,1,2,3.7,1.2,Yes,0,Net Banking,05/16/2019,No
CUST00182,MUMBAI,44,female,27100,Prepaid,30,839.71,8.11,662,22,2,NO,4G,Samsung,Low (<10k),857.57,0,No Contract,2,No,0,4,0.1,7.7,No,0,UPI,11-01-2022,No
CUST00143,Nagpur city,63,Female,23900,Postpaid,12,183.42,3.99,284,17,1,Yes,3G,Oppo,Mid (10k-25k),175.24,0,No Contract,0,No,0,3,5.5,1.4,No,1,Credit Card,11-10-2023,No
CUST00051,sangli,42,male,9000,Prepaid,7,495.02,5.41,380,28,1,Yes,4G,Vivo,High (25k-60k),597.63,1,No Contract,2,No,1,4,0.7,1.9,Yes,1,UPI,06-03-2021,No
CUST01411,NA,65,Male,22800,Prepaid,10,422.43,7.01,823,25,0,N/A,4G,Vivo,Low (<10k),468.8,1,No Contract,0,No,2,5,2.4,1,Yes,0,Debit Card,16-10-2022,No
CUST01054,Solapur,51,male,16000,Postpaid,7,101.44,6.51,193,34,2,NO,5G,Xiaomi,Premium (>60k),112.58,2,No Contract,1,No,4,2,22.1,0.2,No,1,UPI,24-11-2023,No
CUST00624,Nagpur,,Female,11100,Prepaid,1,81.34,6.96,462,25,4,No,4G,Apple,Mid (10k-25k),66.29,1,With Contract,2,No,1,3,1.5,9.1,Yes,1,Credit Card,06-06-2021,No
CUST01096,Mumbai,41,M,13500,Prepaid,19,109.63,5.32,499,35,0,N/A,4G,Apple,Low (<10k),123.16,0,With Contract,2,No,1,5,4.8,1.3,Yes,1,UPI,14-01-2021,No
CUST00082,Nasik,54,Female,20700,Prepaid,6,85.15,0.21,442,15,2,No,4G,Vivo,Low (<10k),73.37,1,With Contract,5,No,0,5,0.9,12.1,Yes,0,Credit Card,26-09-2023,No
CUST00704,Bombay,54,Male,11200,Prepaid,14,169.86,7,658,28,2,NO,4G,Vivo,Low (<10k),187.06,1,No Contract,2,Yes,1,4,17.3,1.2,No,1,Debit Card,06-04-2021,No
CUST00483,pune,43,Female,42300,prepaid,13,29.16,16.51,0,29,0,N/A,2G,Xiaomi,High (25k-60k),35.62,0,With Contract,1,No,1,2,14.3,2.7,No,1,Credit Card,17-02-2022,No
CUST00322,Thane,74,Male,28800,Postpaid,20,146.26,5.45,287,27,1,NO,3G,Oppo,Mid (10k-25k),146.55,1,No Contract,1,No,0,3,14.9,8.9,Yes,1,,10-05-2020,No
CUST01262,Solapur,42,Male,11300,Postpaid,13,126.9,0.15,906,27,0,N/A,3G,OnePlus,High (25k-60k),111.47,1,With Contract,1,No,5,3,20.9,3.3,Yes,1,UPI,02/26/2019,No
CUST00506,Bombay,,M,9900,Prepaid,0,300.67,2.89,335,26,2,yes,5G,Samsung,Mid (10k-25k),335.86,1,With Contract,3,No,2,4,2.6,4.4,No,0,Debit Card,12/25/2023,No
CUST01437,Pune,33,M,50100,Prepaid,3,422.06,7.52,133,24,0,N/A,4G,Xiaomi,High (25k-60k),497.51,2,No Contract,3,No,0,2,4.1,4.9,No,0,Credit Card,11-03-2023,Yes
CUST00842,Thane,35,Male,62000,Prepaid,20,272.98,8.38,744,25,5,No,5G,Apple,NA,254.31,2,No Contract,2,No,1,1,20.3,0.8,Yes,0,Wallet,06-02-2019,Yes
CUST00067,MUMBAI,53,Female,14500,Postpaid,16,80.44,7.9,,28,2,NO,4G,Oppo,Low (<10k),96.96,1,No Contract,2,No,3,4,0.9,3.8,No,0,Net Banking,03-09-2020,No
CUST01293,Nagpur city,36,Female,20600,Prepaid,5,636.72,1.98,538,29,1,No,4G,Apple,High (25k-60k),611.47,0,No Contract,0,No,2,4,6.2,1.8,No,2,upi,04-03-2022,No
CUST01245,Aurangabad,46,Female,18800,Postpaid,19,58.97,0.22,316,31,0,N/A,4g,Xiaomi,Low (<10k),65.7,0,No Contract,2,No,3,,1.4,1.9,No,2,Credit Card,22-11-2019,No
CUST01338,Thane,45,Male,28000,Postpaid,19,450.65,3.89,768,29,2,yes,4G,Realme,Low (<10k),482.53,0,with contract,3,No,1,3,0.1,11.1,Yes,1,Net Banking,10-02-2023,No
CUST00802,Mumbai ,46,Female,13100,Postpaid,36,151.17,1.35,355,23,1,yes,4G,Samsung,Mid (10k-25k),129.74,0,No Contract,2,No,0,1,8.3,0.2,Yes,1,Wallet,07-09-2019,No
CUST00862, Pune,-5,Female,5900,Prepaid,1,317.24,2.83,680,23,0,N/A,4G,Xiaomi,Low (<10k),404.68,1,No Contract,2,No,1,2,0.2,0.2,No,0,Debit Card,27-10-2022,No
CUST00032,MUMBAI,62,Female,23600,Postpaid,29,474.71,,,29,0,N/A,4G,Oppo,High (25k-60k),479.21,0,No Contract,1,Yes,3,3,0.7,25.4,No,2,UPI,13-09-2019,No
CUST00796,amravati,51,Male,20900,Postpaid,43,349.85,,471,16,0,N/A,3G,Samsung,Low (<10k),307.41,0,With Contract,2,No,2,3,,1.5,No,2,Debit Card,25-10-2022,No
CUST00418,PUNE,57,Female,22800,Postpaid,14,54.79,4.65,433,22,4,Yes,4g,OnePlus,Low (<10k),65.25,4,with contract,2,No,1,,9.6,7.6,No,4,Debit Card,10/14/2021,No
CUST00633,Nagpur city,49,Female,18300,Prepaid,21,315.84,5.73,380,20,1,yes,4g,Apple,Low (<10k),289.49,2,No Contract,3,No,2,3,21.4,8.7,Yes,2,Debit Card,19-10-2021,No
CUST01083,Pune,38,Female,17000,prepaid,34,132.51,0.2,50,30,2,yes,4g,Vivo,Low (<10k),150.15,1,with contract,1,No,3,2,0.1,8.1,No,1,Credit Card,05/26/2023,No
CUST00065,PUNE,66,F,34200,Prepaid,5,339.57,0.79,580,23,0,N/A,4G,Xiaomi,Mid (10k-25k),316.77,0,No Contract,1,No,0,4,6.2,6.4,No,0,Credit Card,02-09-2019,No
CUST00140,Sangli,58,male,27200,prepaid,5,186.37,10.95,,29,1,yes,4G,Xiaomi,High (25k-60k),165.53,2,No Contract,1,No,4,5,3.2,4.9,Yes,0,Net Banking,04-02-2023,No
CUST01217,mumbai,61,Female,61900,Prepaid,11,70.01,1.4,667,31,0,N/A,4G,Samsung,Premium (>60k),62.01,1,With Contract,2,No,1,,8.2,2.3,Yes,3,Net Banking,02-03-2024,No
CUST01211,Pune,41,M,19100,Prepaid,9,93.52,4.43,434,20,3,NO,4G,Samsung,Low (<10k),79.36,1,No Contract,7,No,3,3,11.5,12.9,Yes,3,Debit Card,05/18/2023,No
CUST00078,mumbai,74,Female,18900,Prepaid,20,344.61,5.6,531,30,2,yes,4G,Samsung,Mid (10k-25k),385.43,0,With Contract,1,No,2,5,1.1,6,No,2,UPI,19-10-2019,No
CUST00492,Nashik,66,Male,17200,Prepaid,33,140.27,36.95,,32,0,N/A,4G,Xiaomi,Mid (10k-25k),172.2,0,No Contract,3,No,1,4,,0,No,0,UPI,27-03-2024,No
CUST01065, Pune,27,Female,15700,Prepaid,15,284.94,5.32,315,34,2,yes,5G,Xiaomi,Low (<10k),330.11,1,No Contract,5,No,0,3,1.5,36.5,No,1,UPI,22-10-2020,No
CUST01146,amravati,26,Male,17200,Prepaid,1,111.8,0.92,,30,0,N/A,4g,Xiaomi,Mid (10k-25k),90.71,0,No Contract,0,No,1,3,0.2,1.8,Yes,1,UPI,12-10-2019,No
CUST00533,akola,36,Female,21900,Postpaid,2,346.88,0.36,364,24,0,N/A,4G,Xiaomi,Mid (10k-25k),344.5,1,No Contract,1,Yes,2,4,2,5,No,3,UPI,15-08-2022,No
CUST00066,Unknown,85,Female,30400,Postpaid,4,256.47,,458,24,0,N/A,4g,Vivo,Premium (>60k),310.14,1,No Contract,1,No,1,1,4,17.4,No,1,Credit Card,04-08-2021,No
CUST01274,Mumbai ,22,Female,38700,Prepaid,-3,162.81,5.09,770,26,2,Yes,4G,Xiaomi,Low (<10k),165.97,0,With Contract,3,No,1,5,3.5,5.8,No,1,Debit Card,19-08-2020,No
CUST01287,Bombay,42,male,19700,Prepaid,11,114.46,8.48,589,26,1,No,2G,Realme,Low (<10k),137.42,1,No Contract,1,No,3,4,5.3,6.3,Yes,0,Cash,07-04-2019,No
CUST01269,nashik,40,Female,25800,Postpaid,9,422.3,0.46,403,22,1,No,4G,Samsung,Mid (10k-25k),522.16,0,No Contract,3,No,1,3,,1.7,No,1,Cash,02/23/2019,No
CUST00297,Chhatrapati Sambhajinagar,56,M,19800,Prepaid,21,249.99,5.39,457,24,0,N/A,5G,Vivo,Mid (10k-25k),261.56,1,With Contract,0,No,4,5,2.4,8.7,No,4,Wallet,04-11-2022,No
CUST00592,thane,55,male,45200,prepaid,12,330.94,13.69,683,24,0,N/A,4G,Oppo,Mid (10k-25k),310.19,2,With Contract,0,No,2,3,0.7,2.6,No,0,UPI,25-08-2023,No
CUST00420,Aurangabad,45,Female,23800,Prepaid,28,157.69,0.62,483,19,0,N/A,4G,Xiaomi,Premium (>60k),132.45,4,No Contract,2,No,0,2,9.2,16.7,No,0,Credit Card,06-11-2023,No
CUST00768,amravati,53,Female,21700,Postpaid,41,132.61,1.59,286,28,0,N/A,4G,Xiaomi,High (25k-60k),115.02,1,No Contract,2,No,2,3,2.4,6,Yes,2,,30-12-2019,No
CUST00439,thane,47,Female,20100,Prepaid,3,139.92,2.83,474,34,1,NO,4G,Vivo,Low (<10k),128.23,0,No Contract,1,No,1,4,3.1,3.8,No,2,UPI,08-12-2022,No
CUST00262,akola,79,F,22300,Prepaid,40,138.59,3.46,24,20,1,yes,5G,Apple,Mid (10k-25k),173.48,1,With Contract,0,No,0,1,6.4,1.6,No,0,Net Banking,24-04-2020,Yes
CUST00984,mumbai,35,Male,22800,Prepaid,7,32.8,6.89,,17,2,No,-,Apple,High (25k-60k),35.01,1,No Contract,2,No,0,1,0.4,2.7,No,2,Debit Card,18-10-2019,No
CUST00725,Nasik,69,Male,28700,Prepaid,55,142.79,2.71,329,13,0,N/A,4G,Apple,Premium (>60k),162.35,1,No Contract,0,No,3,1,9.7,1.7,No,3,Debit Card,12-08-2023,No
